run_id,question_id,split_name,subject,method_name,prompt_version,perturbation_name,sample_index,provider,model_name,temperature,max_tokens,seed,question_text,choice_a,choice_b,choice_c,choice_d,correct_option,prompt,model_status,raw_text,finish_reason,latency_seconds,timestamp_utc,error_type,error_message,error_stage,error_retryable,parsed_choice,parse_status,normalized_text,parse_reason,is_correct,score_status,free_text_prompt,free_text_response,free_text_latency,fallback_used,benchmark,free_text_stage1_disposition
20260603_105547,83dc7dcf6490ba5e,robustness,arc_challenge,two_prompt,v2,,10.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,At which temperature does water freeze?,0 degrees Celsius,32 degrees Celsius,100 degrees Celsius,212 degrees Celsius,A,"You are given a question, a reference answer, and four options.

Question: At which temperature does water freeze?

Reference answer: 0 degrees Celsius

Options:
A. 0 degrees Celsius
B. 32 degrees Celsius
C. 100 degrees Celsius
D. 212 degrees Celsius

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,A,STOP,122.537794813,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: At which temperature does water freeze?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",0 degrees Celsius,30.475226442,False,arc_challenge,
20260603_105547,3f0f2e6a5eacdec8,robustness,arc_challenge,two_prompt,v2,,11.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"Fossil bones and teeth of dinosaurs have been researched for the last century. Recent discoveries of fossilized dinosaurs have also revealed details of soft tissues, such as skin. Which is best for a scientist to do when reporting research on dinosaurs now?",exclude research on teeth or bones,predict what the next discovery will be,analyze new data as it becomes available,delete earlier reports that were missing the new findings,C,"You are given a question, a reference answer, and four options.

Question: Fossil bones and teeth of dinosaurs have been researched for the last century. Recent discoveries of fossilized dinosaurs have also revealed details of soft tissues, such as skin. Which is best for a scientist to do when reporting research on dinosaurs now?

Reference answer: Integrate new soft tissue findings with existing bone and teeth research.

Options:
A. exclude research on teeth or bones
B. predict what the next discovery will be
C. analyze new data as it becomes available
D. delete earlier reports that were missing the new findings

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,C,STOP,123.237429041,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Fossil bones and teeth of dinosaurs have been researched for the last century. Recent discoveries of fossilized dinosaurs have also revealed details of soft tissues, such as skin. Which is best for a scientist to do when reporting research on dinosaurs now?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",Integrate new soft tissue findings with existing bone and teeth research.,32.880026402,False,arc_challenge,
20260603_105547,6cdd8bb36f3e47c5,robustness,arc_challenge,two_prompt,v2,,12.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"Molly was making iced tea by putting tea bags in boiling water. She needed to cool the hot tea quickly, so she poured it into a pitcher full of ice. Which best describes the flow of thermal energy?",from the ice to the tea,from the tea to the ice,from the pitcher to the tea,from the ice to the pitcher,B,"You are given a question, a reference answer, and four options.

Question: Molly was making iced tea by putting tea bags in boiling water. She needed to cool the hot tea quickly, so she poured it into a pitcher full of ice. Which best describes the flow of thermal energy?

Reference answer: Thermal energy flows from the hot tea to the ice.

Options:
A. from the ice to the tea
B. from the tea to the ice
C. from the pitcher to the tea
D. from the ice to the pitcher

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,B,STOP,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Molly was making iced tea by putting tea bags in boiling water. She needed to cool the hot tea quickly, so she poured it into a pitcher full of ice. Which best describes the flow of thermal energy?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",Thermal energy flows from the hot tea to the ice.,33.879117331,False,arc_challenge,
20260603_105547,924cf29d9e4ee280,robustness,arc_challenge,two_prompt,v2,,13.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,Logging companies cut trees in a forest and send the trees to lumber mills far from the forest. The mills make boards that are used for construction. Some logging companies do not plant tree seedlings after cutting trees. Not planting tree seedlings might affect people who need boards in the future because,the price of boards will increase,the price of boards will decrease,there will be more boards available,there will be more trees for logging,A,"You are given a question, a reference answer, and four options.

Question: Logging companies cut trees in a forest and send the trees to lumber mills far from the forest. The mills make boards that are used for construction. Some logging companies do not plant tree seedlings after cutting trees. Not planting tree seedlings might affect people who need boards in the future because

Reference answer: It will reduce the future supply of boards.

Options:
A. the price of boards will increase
B. the price of boards will decrease
C. there will be more boards available
D. there will be more trees for logging

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,A,STOP,122.966656655,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Logging companies cut trees in a forest and send the trees to lumber mills far from the forest. The mills make boards that are used for construction. Some logging companies do not plant tree seedlings after cutting trees. Not planting tree seedlings might affect people who need boards in the future because

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",It will reduce the future supply of boards.,35.974606446,False,arc_challenge,
20260603_105547,e7f5bb25beaf6227,robustness,arc_challenge,two_prompt,v2,,14.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"It was once thought that living organisms could come from non-living matter. For example, people believed that flies would develop from rotting meat. This idea was later disproved primarily because of",the discovery of the atom.,better surgical techniques.,continued experimentation.,the invention of the microscope.,C,"You are given a question, a reference answer, and four options.

Question: It was once thought that living organisms could come from non-living matter. For example, people believed that flies would develop from rotting meat. This idea was later disproved primarily because of

Reference answer: Life only arises from pre-existing life.

Options:
A. the discovery of the atom.
B. better surgical techniques.
C. continued experimentation.
D. the invention of the microscope.

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,C,STOP,123.504806672,,,,,,C,parse_ok,C,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: It was once thought that living organisms could come from non-living matter. For example, people believed that flies would develop from rotting meat. This idea was later disproved primarily because of

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",Life only arises from pre-existing life.,38.831871843,False,arc_challenge,
20260603_105547,af4da281f9faedb2,robustness,arc_challenge,two_prompt,v2,,15.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,Cells take in food for energy. The part of the cell that aids in digestion of the food is the lysosome. What is the main role of lysosomes in the process of food digestion?,building proteins,breaking down wastes,controlling the activities of the cell,converting energy from one form into another,B,"You are given a question, a reference answer, and four options.

Question: Cells take in food for energy. The part of the cell that aids in digestion of the food is the lysosome. What is the main role of lysosomes in the process of food digestion?

Reference answer: Break down food particles into smaller molecules.

Options:
A. building proteins
B. breaking down wastes
C. controlling the activities of the cell
D. converting energy from one form into another

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,B,STOP,125.692370782,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Cells take in food for energy. The part of the cell that aids in digestion of the food is the lysosome. What is the main role of lysosomes in the process of food digestion?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",Break down food particles into smaller molecules.,39.899288429,False,arc_challenge,
20260603_105547,b97c2eaaf53085bd,robustness,arc_challenge,two_prompt,v2,,16.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"When an electric current is passed through water (H_{2}O) using a specific apparatus, hydrogen (H_{2}) and oxygen (O_{2}) gases form. How can this reaction be shown in a chemical equation?",H_{2}O -> H + O + H,2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g),H:O:H -> H_{2}O,H_{2}O(l) -> 2H(g) + O(g),B,"You are given a question, a reference answer, and four options.

Question: When an electric current is passed through water (H_{2}O) using a specific apparatus, hydrogen (H_{2}) and oxygen (O_{2}) gases form. How can this reaction be shown in a chemical equation?

Reference answer: $2\text{H}_2\text{O} \rightarrow 2\text{H}_2 + \text{O}_2$

Options:
A. H_{2}O -> H + O + H
B. 2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g)
C. H:O:H -> H_{2}O
D. H_{2}O(l) -> 2H(g) + O(g)

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,B,STOP,126.171919364,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: When an electric current is passed through water (H_{2}O) using a specific apparatus, hydrogen (H_{2}) and oxygen (O_{2}) gases form. How can this reaction be shown in a chemical equation?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",$2\text{H}_2\text{O} \rightarrow 2\text{H}_2 + \text{O}_2$,42.363454116,False,arc_challenge,
20260603_105547,5c22a4e135142dc9,robustness,arc_challenge,two_prompt,v2,,17.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,Which is a fact about penguins?,Penguins can live in climates with freezing temperatures.,Penguins are fierce competitors.,Penguins are some of the most beautiful birds.,Penguins make great pets.,A,"You are given a question, a reference answer, and four options.

Question: Which is a fact about penguins?

Reference answer: Penguins are flightless birds.

Options:
A. Penguins can live in climates with freezing temperatures.
B. Penguins are fierce competitors.
C. Penguins are some of the most beautiful birds.
D. Penguins make great pets.

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,A,STOP,126.494668085,,,,,,A,parse_ok,A,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Which is a fact about penguins?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",Penguins are flightless birds.,44.608545651,False,arc_challenge,
20260603_105547,7530303e6da11903,robustness,arc_challenge,two_prompt,v2,,18.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"Snow, rain, hail, and fog are all forms of",gas.,water.,wind.,clouds.,B,"You are given a question, a reference answer, and four options.

Question: Snow, rain, hail, and fog are all forms of

Reference answer: atmospheric moisture

Options:
A. gas.
B. water.
C. wind.
D. clouds.

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,B,STOP,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Snow, rain, hail, and fog are all forms of

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",atmospheric moisture,47.669757292,False,arc_challenge,
20260603_105547,801ce61a2668eebc,robustness,arc_challenge,two_prompt,v2,,19.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"Scott filled a tray with juice and put it in a freezer. The next day, Scott opened the freezer. How did the juice most likely change?",It condensed.,It evaporated.,It became a gas.,It became a solid.,D,"You are given a question, a reference answer, and four options.

Question: Scott filled a tray with juice and put it in a freezer. The next day, Scott opened the freezer. How did the juice most likely change?

Reference answer: It froze and became solid.

Options:
A. It condensed.
B. It evaporated.
C. It became a gas.
D. It became a solid.

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,D,STOP,122.300660633,,,,,,D,parse_ok,D,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Scott filled a tray with juice and put it in a freezer. The next day, Scott opened the freezer. How did the juice most likely change?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.",It froze and became solid.,50.731187572,False,arc_challenge,
20260603_105547,a7164ee03595176f,robustness,arc_challenge,two_prompt,v2,,20.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,"On August 21, a flash flood warning was issued for the Las Vegas area. Which statement best describes this warning in terms of weather and climate?",It is a constant climate feature throughout the year.,It is a seasonal weather feature with irregular occurrences.,It is a continuous weather feature during the season in which it occurs.,It is a rare event inconsistent with local climate and weather.,B,"You are given a question, a reference answer, and four options.

Question: On August 21, a flash flood warning was issued for the Las Vegas area. Which statement best describes this warning in terms of weather and climate?

Reference answer: A short-term weather event, not a long-term climate trend.

Options:
A. It is a constant climate feature throughout the year.
B. It is a seasonal weather feature with irregular occurrences.
C. It is a continuous weather feature during the season in which it occurs.
D. It is a rare event inconsistent with local climate and weather.

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,B,STOP,123.30917431,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: On August 21, a flash flood warning was issued for the Las Vegas area. Which statement best describes this warning in terms of weather and climate?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.","A short-term weather event, not a long-term climate trend.",53.840600272,False,arc_challenge,
20260603_105547,b0007a06467007e9,robustness,arc_challenge,two_prompt,v2,,21.0,gemini,gemini-2.5-flash,0.0,500.0,42.0,Students heated three objects to different temperatures during a classroom demonstration. Each object emitted light of a different color as shown below. Object 1: blue light Object 2: red light Object 3: orange light Which list presents the objects in order from highest to lowest temperature?,"Object 1, Object 2, Object 3","Object 1, Object 3, Object 2","Object 2, Object 1, Object 3","Object 2, Object 3, Object 1",B,"You are given a question, a reference answer, and four options.

Question: Students heated three objects to different temperatures during a classroom demonstration. Each object emitted light of a different color as shown below. Object 1: blue light Object 2: red light Object 3: orange light Which list presents the objects in order from highest to lowest temperature?

Reference answer: Object 1, Object 3, Object 2

Options:
A. Object 1, Object 2, Object 3
B. Object 1, Object 3, Object 2
C. Object 2, Object 1, Object 3
D. Object 2, Object 3, Object 1

Select the option that best matches the reference answer in the context of the question.
If the reference answer is imperfect or incomplete, choose the closest option.
Respond with only the letter.",success,B,STOP,0.0,,,,,,B,parse_ok,B,Answer successfully parsed,True,score_correct,"Answer the following question based on your knowledge.

Question: Students heated three objects to different temperatures during a classroom demonstration. Each object emitted light of a different color as shown below. Object 1: blue light Object 2: red light Object 3: orange light Which list presents the objects in order from highest to lowest temperature?

Respond with a concise answer phrase. Include enough detail to distinguish the answer from similar alternatives. Do not explain your reasoning.","Object 1, Object 3, Object 2",55.711665109,False,arc_challenge,
